        999	22	22	14	6	6	10	4	10	7	18	20	11	4	9	25	999	23	5	5	11	7	26	8	14	11	13	10	18	22	11	23	11	20	24	9	999	11	18	11	6	11	15	7	4	19	9	5	7	4	11	26	11	11	11	18	20	9	7	5	7	6	22	999	5	13	5	19	10	7	14	11	21	8	13	24	13	12	999	24	6	10	13	10	20	22	20	12	24	11	21	7	5	14	11	9	25	1	4	23	7	13
        999	25	26	17	9	10	14	999	10	9	15	24	15	1	12	29	5	27	8	9	15	10	29	12	18	15	16	14	22	25	15	26	10	24	28	12	5	15	22	15	10	21	4	12	7	7	22	8	12	10	6	29	15	15	15	22	24	12	10	8	11	10	26	5	999	12	1	18	9	6	12	11	19	7	12	23	12	11	4	23	7	8	12	9	18	21	19	11	23	10	19	20	12	4	8	7	23	16	11	22	25	11
        999	13	21	5	12	11	9	12	16	8	10	11	999	12	6	16	13	14	11	9	2	10	16	6	15	999	10	7	10	12	10	14	12	11	17	7	13	1	10	5	7	6	17	11	21	6	15	17	7	25	10	16	999	2	10	19	11	6	10	11	8	7	21	13	12	999	15	10	6	8	6	17	12	9	4	16	4	5	11	16	12	4	1	7	10	13	11	11	15	6	11	10	10	5	22	7	17	1	6	19	26	5
        999	25	26	17	9	10	13	1	9	11	21	23	15	999	12	28	5	26	8	8	14	10	29	11	17	15	16	13	21	25	14	26	14	23	27	12	5	14	21	14	9	6	9	7	9	12	9	7	12	8	11	29	15	14	14	22	23	12	10	8	11	9	26	5	1	15	999	18	9	6	12	7	19	7	12	23	12	11	4	23	7	8	12	9	18	21	19	11	23	10	19	4	4	10	14	3	9	11	7	12	17	11
        999	16	25	17	19	18	11	18	23	15	4	6	10	18	10	11	19	9	18	17	10	17	11	14	21	10	14	11	1	4	16	8	15	6	11	14	19	10	999	10	15	2	18	9	6	12	11	19	7	12	23	11	10	10	16	18	6	10	17	18	15	15	16	19	18	10	18	999	14	16	6	24	5	16	8	9	8	9	18	9	20	12	10	10	1	6	1	15	8	11	4	10	9	9	6	21	7	8	6	19	9	12
        999	17	23	9	7	6	11	9	12	999	12	15	6	9	7	20	10	18	6	5	6	4	20	3	14	6	12	9	14	17	5	18	11	15	21	3	10	6	14	8	5	16	7	10	9	12	11	17	19	27	5	21	6	6	5	19	15	7	6	6	999	5	23	10	9	6	9	14	999	4	9	12	16	4	8	21	8	8	7	21	8	4	8	9	15	18	16	13	20	8	16	24	17	7	13	12	6	13	6	26	10	7
        999	19	20	11	9	8	8	6	14	4	15	17	8	6	7	22	7	20	5	4	8	8	22	999	11	8	11	8	16	19	8	20	8	17	22	5	7	8	16	9	2	28	11	20	22	12	30	8	16	22	7	22	8	8	8	16	17	7	8	5	4	2	20	7	6	8	6	16	4	999	8	14	15	5	6	19	6	6	8	20	9	2	6	8	14	17	15	12	19	7	15	16	7	8	4	2	11	17	14	29	14	5
        999	9	17	999	13	12	5	12	19	9	5	7	6	12	4	12	14	10	12	11	5	12	12	8	15	6	9	6	6	8	11	9	10	7	13	9	14	6	6	4	9	11	19	8	7	14	11	25	15	2	13	12	6	5	11	17	7	4	12	12	9	9	17	14	12	6	12	6	9	8	999	20	8	12	3	12	3	4	14	12	15	8	5	6	7	9	7	11	11	6	8	7	10	16	10	19	9	23	6	24	6	8
        999	26	30	20	8	10	18	11	999	12	24	25	17	11	16	30	11	28	12	13	17	10	30	14	22	17	20	17	24	26	14	27	18	25	30	14	11	17	24	19	14	11	10	10	5	15	6	3	24	9	3	30	17	17	14	26	25	16	10	12	12	14	30	11	11	17	7	24	12	14	20	999	26	11	17	31	17	18	10	31	7	14	17	17	24	27	25	19	29	18	25	6	4	23	13	5	12	30	10	17	10	15
        999	999	11	8	21	19	12	19	26	16	6	3	12	19	11	7	21	8	19	18	12	19	7	15	22	12	16	13	5	5	18	4	17	3	7	16	21	12	5	11	16	12	15	18	23	15	18	18	10	6	18	7	12	12	18	13	3	11	19	19	16	16	11	21	19	12	19	5	16	15	8	26	999	19	11	5	11	12	22	5	22	15	13	13	7	4	7	18	6	14	4	12	9	28	13	6	4	21	7	23	4	14
        999	19	21	12	6	4	9	7	11	4	16	18	9	7	7	22	8	20	2	999	9	5	1	5	12	9	11	8	16	19	8	20	9	18	23	6	8	9	16	10	3	19	4	4	10	23	10	19	27	30	29	23	9	9	8	17	18	7	5	2	4	3	21	8	7	9	7	16	4	5	12	11	19	999	9	23	9	9	6	23	8	5	9	9	17	20	18	11	22	10	18	4	17	20	9	12	9	10	18	6	13	9
        999	11	19	3	12	10	6	12	17	8	7	9	4	12	3	14	13	12	11	9	3	10	14	6	13	4	7	4	8	10	10	12	9	9	15	7	13	4	8	2	7	5	11	2	15	15	11	2	12	9	27	14	4	3	10	16	9	3	10	11	8	7	19	13	12	4	12	8	8	6	3	17	11	9	999	13	999	4	12	13	13	6	4	5	8	10	8	9	12	5	9	15	7	9	11	4	17	12	6	10	6	7
        999	5	6	12	26	24	17	23	31	21	10	7	16	23	16	999	24	10	23	23	16	24	1	19	26	16	20	17	9	9	22	4	22	7	2	20	24	16	9	16	21	6	6	6	19	18	6	6	19	6	23	1	16	16	22	8	7	16	24	23	21	21	6	24	23	16	23	9	21	19	12	31	5	23	13	999	14	15	25	3	25	18	16	16	10	5	11	21	9	17	7	14	9	8	21	17	21	6	11	18	13	17
        999	11	19	3	12	10	6	12	17	8	7	9	4	12	3	14	13	12	11	9	3	10	14	6	13	4	7	4	8	10	10	12	9	9	15	7	13	4	8	2	7	15	16	7	8	19	7	11	4	9	25	14	4	3	10	16	9	3	10	11	8	7	19	13	12	4	12	8	8	6	3	17	11	9	999	14	999	4	12	13	13	6	4	5	8	10	8	9	12	5	9	7	9	9	18	8	11	10	19	25	15	7
        999	12	19	4	13	11	5	11	18	8	9	10	5	11	2	15	12	13	11	9	4	11	15	6	12	5	6	3	9	12	11	13	8	10	16	7	12	5	9	999	7	4	10	9	9	8	11	1	12	6	16	15	5	4	11	15	10	2	11	11	8	7	19	12	11	5	11	9	8	6	4	18	12	9	4	15	4	999	11	16	14	6	5	5	10	13	11	8	15	4	11	13	12	13	8	10	13	16	19	16	17	8
        999	22	22	14	6	6	10	4	10	7	18	20	11	4	9	25	999	23	5	6	11	7	26	8	14	11	13	10	18	22	11	23	11	20	24	9	999	11	18	11	6	19	20	12	4	23	10	14	18	10	11	26	11	11	11	18	20	9	7	5	7	6	22	999	4	11	4	18	7	8	14	10	22	6	12	25	12	11	999	24	6	10	13	10	20	22	20	12	24	11	21	7	10	24	7	11	15	5	10	5	11	13
        999	5	7	12	26	25	17	23	31	21	10	7	16	23	16	3	24	11	23	23	16	25	2	20	26	16	21	18	10	9	22	3	23	7	999	21	24	16	9	16	21	16	11	16	24	17	7	20	8	9	8	2	16	16	22	9	7	16	25	23	21	21	7	24	23	16	23	9	21	20	12	31	5	23	13	3	13	16	24	999	26	19	17	19	11	3	11	22	11	18	8	4	6	15	2	10	10	1	3	14	11	18
        999	22	25	15	999	5	13	7	7	8	19	20	12	7	12	25	6	23	7	8	12	5	25	9	17	12	16	13	20	21	9	23	13	20	26	9	6	12	20	14	9	21	7	5	14	24	11	4	9	25	25	25	12	12	9	21	20	12	5	7	8	9	25	6	7	12	7	20	8	9	15	7	22	8	13	25	13	14	6	26	999	9	12	12	19	22	20	14	24	13	20	11	12	5	14	10	14	11	27	19	25	10
        999	16	23	7	9	7	11	8	14	4	11	13	4	8	6	18	10	16	7	5	4	7	18	2	13	4	10	8	12	15	6	23	11	13	19	999	10	4	12	6	5	9	16	16	9	22	2	12	14	18	10	18	4	4	6	18	13	6	7	7	4	5	23	10	8	4	8	12	4	2	8	14	15	5	6	18	6	6	10	19	9	999	7	9	15	18	15	12	20	8	16	11	10	6	10	17	16	23	18	13	11	6
        999	13	21	5	12	11	9	12	17	8	10	11	1	12	6	16	13	14	11	9	2	10	16	6	15	1	10	7	10	12	10	14	12	11	17	7	13	999	10	5	7	6	16	16	7	11	18	20	9	7	12	16	1	2	10	19	11	6	10	11	8	7	21	13	12	1	12	10	8	6	5	17	13	9	4	16	4	5	13	17	12	7	999	7	10	13	11	11	15	6	12	19	7	9	6	6	5	7	2	22	23	5
        999	13	17	6	12	10	999	9	17	9	10	12	7	9	3	16	10	14	9	9	6	10	17	8	12	7	7	4	11	13	13	14	6	12	19	9	10	7	10	5	7	8	16	15	6	8	15	22	24	12	15	17	7	6	13	13	12	3	10	9	9	7	17	10	9	7	9	10	9	8	6	17	13	9	5	16	5	5	10	19	12	9	7	999	11	14	12	7	16	4	12	22	8	16	8	8	8	9	15	4	6	11
        999	7	15	7	19	18	11	18	24	15	5	6	10	18	4	10	20	8	18	17	11	18	11	14	21	10	15	12	1	999	16	8	16	6	11	15	20	10	1	10	8	12	17	8	10	11	14	6	6	10	11	11	10	11	16	18	6	10	18	18	15	15	15	20	18	10	18	1	15	14	7	24	7	17	8	10	8	10	20	11	19	15	10	11	999	6	4	18	8	14	5	18	8	10	12	9	9	10	16	22	15	14
        999	4	7	9	22	21	14	21	27	18	7	4	13	21	13	5	22	10	21	20	14	21	3	17	24	13	18	15	7	6	19	999	19	4	3	18	22	13	6	13	5	25	16	5	6	12	15	10	5	5	13	3	13	14	19	9	4	13	21	21	18	18	7	22	21	13	21	6	18	17	9	27	4	20	10	5	10	13	22	3	22	18	13	14	6	999	8	19	8	15	5	19	20	11	13	8	9	20	24	12	17	15
        999	7	16	7	20	19	12	19	25	16	5	6	11	19	11	11	20	9	19	18	11	18	11	15	22	11	15	12	999	4	16	8	16	6	11	15	20	11	1	11	16	12	13	10	19	18	13	6	11	10	7	11	11	11	16	18	6	11	18	19	16	16	16	20	19	11	19	1	16	15	7	25	7	18	8	11	8	11	20	11	20	15	11	12	4	8	999	16	9	11	5	16	9	11	23	11	22	8	20	18	23	12
        999	18	20	11	14	12	7	11	19	13	15	17	11	11	11	21	12	19	11	11	10	12	23	12	5	11	4	8	16	18	16	19	999	17	22	12	12	11	15	8	9	11	14	22	23	12	10	19	11	6	12	23	11	10	16	16	17	11	12	11	13	9	20	12	11	11	11	15	13	12	11	19	18	11	9	21	9	8	12	22	14	12	11	7	18	19	16	999	21	8	17	3	18	10	12	18	19	16	7	9	15	13
        999	11	15	11	24	23	16	23	29	20	9	6	15	23	15	9	24	999	23	22	16	23	9	19	26	15	20	17	9	8	21	8	21	7	11	20	21	15	8	15	20	10	10	12	13	10	19	18	13	14	8	9	15	16	21	17	7	15	23	23	20	20	15	24	23	15	23	8	20	19	11	29	6	22	12	9	12	15	24	11	24	20	15	16	8	8	9	21	999	15	5	2	23	22	4	9	6	7	8	10	7	15
        999	14	18	6	13	11	16	10	18	8	10	12	6	10	10	17	11	15	10	10	5	11	17	7	11	6	5	999	11	14	12	15	8	12	18	8	11	6	11	4	8	10	13	17	21	18	25	24	13	7	11	17	6	5	12	14	12	10	11	10	8	8	18	11	10	6	10	11	8	7	6	18	14	10	5	17	5	4	11	18	13	8	6	4	14	15	11	8	15	999	13	7	14	11	19	16	13	20	4	8	19	10
        999	4	12	8	20	19	12	19	25	16	6	999	11	19	11	7	21	5	19	18	12	19	8	15	22	11	16	13	5	5	17	5	17	3	8	16	21	12	4	11	16	2	9	8	11	8	16	15	4	12	4	8	11	12	17	14	3	11	19	19	16	16	12	21	19	11	19	4	16	15	8	25	4	18	9	7	9	11	21	8	20	16	12	12	5	5	5	17	5	13	999	2	8	4	12	22	24	35	12	7	18	13
        999	21	19	11	23	10	18	21	19	11	16	18	6	11	5	19	15	15	16	16	17	23	11	14	7	10	10	11	22	23	12	10	4	5	23	17	7	12	5	19	10	12	15	6	16	11	18	22	11	23	11	14	16	5	8	13	12	3	10	9	9	7	15	7	20	10	4	10	24	16	7	6	12	4	15	14	7	13	7	4	11	11	19	22	18	19	16	3	2	7	2	999	17	16	13	20	22	21	7	13	11	2
        999	18	16	13	12	11	14	14	12	26	29	23	17	20	8	11	14	21	12	11	10	16	5	12	21	9	17	18	8	18	10	17	5	23	17	7	5	11	4	16	4	10	9	22	3	23	10	12	10	14	12	22	18	19	16	19	11	18	19	16	9	12	18	5	12	10	4	9	17	7	10	4	9	17	7	9	9	12	10	6	12	10	7	8	8	20	9	18	23	14	8	17	999	5	8	31	8	3	27	23	7	7
        999	18	16	9	19	18	21	17	19	17	19	9	4	20	8	18	21	3	11	23	16	21	11	8	5	5	7	19	11	15	7	6	11	9	26	19	15	15	19	8	26	14	14	22	23	12	6	5	19	15	7	23	22	20	21	11	19	18	18	15	7	21	23	14	4	5	10	9	7	8	16	23	28	20	9	8	9	13	24	15	5	6	9	16	10	11	11	10	22	11	4	16	5	999	5	6	7	7	3	15	6	5
        999	7	16	5	25	7	15	12	25	9	8	7	16	20	12	9	22	17	11	6	7	28	14	20	12	26	11	13	9	15	7	8	18	6	24	21	16	8	15	5	24	11	15	12	6	6	14	2	10	19	11	6	13	11	6	6	11	10	11	8	6	18	20	11	8	22	14	6	13	4	10	13	13	9	11	21	18	8	7	2	14	10	6	8	12	13	23	12	4	19	12	13	8	5	999	4	3	8	9	17	3	14
        999	22	20	12	19	23	11	12	11	10	9	6	15	24	11	12	21	24	22	5	15	24	21	19	11	15	6	8	26	16	4	12	26	25	11	17	31	17	15	3	8	10	16	18	6	15	15	22	24	12	17	10	6	1	17	10	6	19	16	31	11	20	9	9	7	7	3	21	12	2	19	5	6	12	4	17	8	10	11	10	10	17	6	8	9	8	11	18	9	16	22	20	31	6	4	999	9	9	16	13	12	21
        999	21	19	11	12	16	16	19	6	14	17	11	8	23	10	11	15	13	11	11	1	23	10	12	9	20	5	4	19	16	16	10	5	4	12	14	26	35	22	15	10	11	18	24	21	10	12	3	5	11	17	8	10	7	7	11	10	15	8	24	9	9	17	25	23	17	9	7	6	11	9	12	4	9	17	21	11	13	15	10	14	16	5	8	9	9	22	19	6	13	24	22	8	7	3	9	999	12	8	3	8	8
        999	13	11	11	24	23	10	12	11	3	19	17	23	15	6	15	8	18	15	4	10	7	15	21	28	17	9	10	15	17	2	20	8	12	9	12	7	22	24	16	8	19	12	19	22	18	5	12	17	17	16	12	9	11	10	8	11	19	11	6	18	18	15	1	16	1	11	8	13	17	23	30	21	10	12	6	10	16	5	1	11	23	7	9	10	20	8	16	7	20	35	21	3	7	8	9	12	999	30	18	9	6
        999	21	19	11	11	29	18	7	4	4	22	14	26	23	10	8	15	15	12	8	7	4	12	11	9	2	6	8	12	9	9	17	18	9	22	14	4	14	12	7	6	15	7	20	13	14	11	15	10	4	9	17	6	8	28	18	8	10	11	18	6	11	18	4	11	6	7	6	6	14	6	10	7	18	6	11	19	19	10	3	27	18	2	15	16	24	20	7	8	4	12	7	27	3	9	16	8	30	999	11	18	19
        999	6	1	15	8	11	9	20	8	21	11	17	27	17	30	12	11	19	11	12	15	12	8	17	12	15	4	10	12	12	14	30	6	23	8	13	24	13	10	3	3	10	8	12	6	17	17	16	16	17	15	18	6	5	22	18	13	6	7	7	4	8	6	23	22	19	12	19	26	29	24	17	23	6	10	18	25	16	5	14	19	13	22	4	22	12	18	9	10	8	7	13	23	15	17	13	3	18	11	999	12	28
        999	11	12	21	11	20	15	18	24	27	7	11	19	6	17	15	24	27	19	18	21	18	12	23	11	11	18	19	13	4	10	8	18	21	8	4	2	17	9	6	12	24	10	8	7	13	13	20	12	8	9	10	3	17	25	9	4	13	21	21	18	12	4	7	25	26	17	9	10	14	6	10	4	13	6	13	15	17	11	11	25	11	23	6	15	17	23	15	7	19	18	11	7	6	3	12	8	9	18	12	999	27
        000	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999]

